nSeq,I1, I2, O1, O2,A3,A3_filtrado,A3_normalizado
14,0,0,0,0,289,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,289,289,1.3796860558161452
11,0,0,0,0,289,289,1.3796860558161452
12,0,0,0,0,289,289,1.3796860558161452
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,289,289,1.3796860558161452
0,0,0,0,0,289,289,1.3796860558161452
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,289,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,289,289,1.3796860558161452
10,0,0,0,0,289,289,1.3796860558161452
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,289,289,1.3796860558161452
15,0,0,0,0,289,289,1.3796860558161452
0,0,0,0,0,289,289,1.3796860558161452
1,0,0,0,0,288,289,1.3796860558161452
2,0,0,0,0,289,289,1.3796860558161452
3,0,0,0,0,289,289,1.3796860558161452
4,0,0,0,0,289,289,1.3796860558161452
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,289,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,289,289,1.3796860558161452
1,0,0,0,0,289,289,1.3796860558161452
2,0,0,0,0,289,289,1.3796860558161452
3,0,0,0,0,289,289,1.3796860558161452
4,0,0,0,0,289,289,1.3796860558161452
5,0,0,0,0,289,289,1.3796860558161452
6,0,0,0,0,289,289,1.3796860558161452
7,0,0,0,0,289,289,1.3796860558161452
8,0,0,0,0,289,289,1.3796860558161452
9,0,0,0,0,289,289,1.3796860558161452
10,0,0,0,0,289,289,1.3796860558161452
11,0,0,0,0,288,289,1.3796860558161452
12,0,0,0,0,289,289,1.3796860558161452
13,0,0,0,0,289,289,1.3796860558161452
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,289,289,1.3796860558161452
2,0,0,0,0,289,289,1.3796860558161452
3,0,0,0,0,288,289,1.3796860558161452
4,0,0,0,0,289,289,1.3796860558161452
5,0,0,0,0,289,289,1.3796860558161452
6,0,0,0,0,289,289,1.3796860558161452
7,0,0,0,0,289,289,1.3796860558161452
8,0,0,0,0,289,289,1.3796860558161452
9,0,0,0,0,289,289,1.3796860558161452
10,0,0,0,0,289,289,1.3796860558161452
11,0,0,0,0,289,289,1.3796860558161452
12,0,0,0,0,289,289,1.3796860558161452
13,0,0,0,0,288,289,1.3796860558161452
14,0,0,0,0,289,289,1.3796860558161452
15,0,0,0,0,289,289,1.3796860558161452
0,0,0,0,0,289,289,1.3796860558161452
1,0,0,0,0,289,289,1.3796860558161452
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,289,288,1.2566828413303073
7,0,0,0,0,288,289,1.3796860558161452
8,0,0,0,0,289,289,1.3796860558161452
9,0,0,0,0,289,289,1.3796860558161452
10,0,0,0,0,289,289,1.3796860558161452
11,0,0,0,0,289,289,1.3796860558161452
12,0,0,0,0,289,289,1.3796860558161452
13,0,0,0,0,289,289,1.3796860558161452
14,0,0,0,0,289,289,1.3796860558161452
15,0,0,0,0,289,289,1.3796860558161452
0,0,0,0,0,289,289,1.3796860558161452
1,0,0,0,0,288,289,1.3796860558161452
2,0,0,0,0,289,289,1.3796860558161452
3,0,0,0,0,289,289,1.3796860558161452
4,0,0,0,0,289,289,1.3796860558161452
5,0,0,0,0,289,289,1.3796860558161452
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,289,288,1.2566828413303073
9,0,0,0,0,288,289,1.3796860558161452
10,0,0,0,0,289,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,289,289,1.3796860558161452
14,0,0,0,0,289,289,1.3796860558161452
15,0,0,0,0,289,289,1.3796860558161452
0,0,0,0,0,289,289,1.3796860558161452
1,0,0,0,0,289,289,1.3796860558161452
2,0,0,0,0,289,289,1.3796860558161452
3,0,0,0,0,289,289,1.3796860558161452
4,0,0,0,0,289,289,1.3796860558161452
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,289,289,1.3796860558161452
9,0,0,0,0,289,289,1.3796860558161452
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,289,289,1.3796860558161452
1,0,0,0,0,289,289,1.3796860558161452
2,0,0,0,0,289,289,1.3796860558161452
3,0,0,0,0,289,289,1.3796860558161452
4,0,0,0,0,289,289,1.3796860558161452
5,0,0,0,0,288,289,1.3796860558161452
6,0,0,0,0,289,289,1.3796860558161452
7,0,0,0,0,289,289,1.3796860558161452
8,0,0,0,0,289,289,1.3796860558161452
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,289,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,289,288,1.2566828413303073
7,0,0,0,0,288,289,1.3796860558161452
8,0,0,0,0,289,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,289,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,289,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,289,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,289,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,289,288,1.2566828413303073
15,0,0,0,0,288,289,1.3796860558161452
0,0,0,0,0,289,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,287,287,1.1336796268444693
0,0,0,0,0,287,287,1.1336796268444693
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,288,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,287,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,287,288,1.2566828413303073
3,0,0,0,0,288,287,1.1336796268444693
4,0,0,0,0,287,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,288,288,1.2566828413303073
7,0,0,0,0,287,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,287,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,287,288,1.2566828413303073
4,0,0,0,0,288,287,1.1336796268444693
5,0,0,0,0,287,287,1.1336796268444693
6,0,0,0,0,287,287,1.1336796268444693
7,0,0,0,0,287,287,1.1336796268444693
8,0,0,0,0,287,287,1.1336796268444693
9,0,0,0,0,288,288,1.2566828413303073
10,0,0,0,0,288,288,1.2566828413303073
11,0,0,0,0,288,288,1.2566828413303073
12,0,0,0,0,288,288,1.2566828413303073
13,0,0,0,0,288,288,1.2566828413303073
14,0,0,0,0,288,288,1.2566828413303073
15,0,0,0,0,288,288,1.2566828413303073
0,0,0,0,0,288,288,1.2566828413303073
1,0,0,0,0,288,288,1.2566828413303073
2,0,0,0,0,288,288,1.2566828413303073
3,0,0,0,0,287,288,1.2566828413303073
4,0,0,0,0,288,288,1.2566828413303073
5,0,0,0,0,288,288,1.2566828413303073
6,0,0,0,0,287,288,1.2566828413303073
7,0,0,0,0,288,288,1.2566828413303073
8,0,0,0,0,288,288,1.2566828413303073
9,0,0,0,0,287,287,1.1336796268444693
10,0,0,0,0,287,287,1.1336796268444693
11,0,0,0,0,287,287,1.1336796268444693
12,0,0,0,0,288,287,1.1336796268444693
