nSeq,I1,I2,O1,O2,A3,A3_filtrado,A3_normalizado
2,0,0,0,0,212,212,-1.7016182505688886
3,0,0,0,0,212,212,-1.7016182505688886
4,0,0,0,0,212,212,-1.7016182505688886
5,0,0,0,0,212,212,-1.7016182505688886
6,0,0,0,0,212,212,-1.7016182505688886
7,0,0,0,0,212,212,-1.7016182505688886
8,0,0,0,0,212,212,-1.7016182505688886
9,0,0,0,0,212,212,-1.7016182505688886
10,0,0,0,0,212,212,-1.7016182505688886
11,0,0,0,0,212,212,-1.7016182505688886
12,0,0,0,0,212,212,-1.7016182505688886
13,0,0,0,0,212,212,-1.7016182505688886
14,0,0,0,0,212,212,-1.7016182505688886
15,0,0,0,0,212,212,-1.7016182505688886
0,0,0,0,0,212,212,-1.7016182505688886
1,0,0,0,0,212,212,-1.7016182505688886
2,0,0,0,0,212,212,-1.7016182505688886
3,0,0,0,0,212,212,-1.7016182505688886
4,0,0,0,0,212,212,-1.7016182505688886
5,0,0,0,0,212,212,-1.7016182505688886
6,0,0,0,0,212,212,-1.7016182505688886
7,0,0,0,0,212,212,-1.7016182505688886
8,0,0,0,0,212,212,-1.7016182505688886
9,0,0,0,0,212,212,-1.7016182505688886
10,0,0,0,0,212,212,-1.7016182505688886
11,0,0,0,0,212,212,-1.7016182505688886
12,0,0,0,0,212,212,-1.7016182505688886
13,0,0,0,0,212,212,-1.7016182505688886
14,0,0,0,0,212,212,-1.7016182505688886
15,0,0,0,0,212,212,-1.7016182505688886
0,0,0,0,0,212,212,-1.7016182505688886
1,0,0,0,0,212,212,-1.7016182505688886
2,0,0,0,0,212,212,-1.7016182505688886
3,0,0,0,0,212,212,-1.7016182505688886
4,0,0,0,0,212,212,-1.7016182505688886
5,0,0,0,0,212,212,-1.7016182505688886
6,0,0,0,0,212,212,-1.7016182505688886
7,0,0,0,0,212,212,-1.7016182505688886
8,0,0,0,0,212,212,-1.7016182505688886
9,0,0,0,0,212,212,-1.7016182505688886
10,0,0,0,0,212,212,-1.7016182505688886
11,0,0,0,0,212,212,-1.7016182505688886
12,0,0,0,0,212,212,-1.7016182505688886
13,0,0,0,0,212,212,-1.7016182505688886
14,0,0,0,0,212,212,-1.7016182505688886
15,0,0,0,0,212,212,-1.7016182505688886
0,0,0,0,0,212,212,-1.7016182505688886
1,0,0,0,0,212,212,-1.7016182505688886
2,0,0,0,0,212,212,-1.7016182505688886
3,0,0,0,0,212,212,-1.7016182505688886
4,0,0,0,0,212,212,-1.7016182505688886
5,0,0,0,0,212,212,-1.7016182505688886
6,0,0,0,0,212,212,-1.7016182505688886
7,0,0,0,0,212,212,-1.7016182505688886
8,0,0,0,0,212,212,-1.7016182505688886
9,0,0,0,0,212,212,-1.7016182505688886
10,0,0,0,0,212,212,-1.7016182505688886
11,0,0,0,0,212,212,-1.7016182505688886
12,0,0,0,0,212,212,-1.7016182505688886
13,0,0,0,0,212,212,-1.7016182505688886
14,0,0,0,0,212,212,-1.7016182505688886
15,0,0,0,0,212,212,-1.7016182505688886
0,0,0,0,0,212,212,-1.7016182505688886
1,0,0,0,0,212,212,-1.7016182505688886
2,0,0,0,0,212,212,-1.7016182505688886
3,0,0,0,0,212,212,-1.7016182505688886
4,0,0,0,0,212,212,-1.7016182505688886
5,0,0,0,0,212,212,-1.7016182505688886
6,0,0,0,0,212,212,-1.7016182505688886
7,0,0,0,0,212,212,-1.7016182505688886
8,0,0,0,0,212,212,-1.7016182505688886
9,0,0,0,0,212,212,-1.7016182505688886
10,0,0,0,0,212,212,-1.7016182505688886
11,0,0,0,0,212,212,-1.7016182505688886
12,0,0,0,0,212,212,-1.7016182505688886
13,0,0,0,0,212,212,-1.7016182505688886
14,0,0,0,0,212,212,-1.7016182505688886
15,0,0,0,0,212,212,-1.7016182505688886
0,0,0,0,0,212,212,-1.7016182505688886
1,0,0,0,0,212,212,-1.7016182505688886
2,0,0,0,0,212,212,-1.7016182505688886
3,0,0,0,0,212,212,-1.7016182505688886
4,0,0,0,0,212,212,-1.7016182505688886
5,0,0,0,0,212,212,-1.7016182505688886
6,0,0,0,0,212,212,-1.7016182505688886
7,0,0,0,0,212,212,-1.7016182505688886
8,0,0,0,0,212,212,-1.7016182505688886
9,0,0,0,0,212,212,-1.7016182505688886
10,0,0,0,0,212,212,-1.7016182505688886
11,0,0,0,0,212,212,-1.7016182505688886
12,0,0,0,0,212,212,-1.7016182505688886
13,0,0,0,0,212,212,-1.7016182505688886
14,0,0,0,0,212,212,-1.7016182505688886
15,0,0,0,0,212,212,-1.7016182505688886
0,0,0,0,0,212,212,-1.7016182505688886
1,0,0,0,0,212,212,-1.7016182505688886
2,0,0,0,0,212,212,-1.7016182505688886
3,0,0,0,0,212,212,-1.7016182505688886
4,0,0,0,0,212,212,-1.7016182505688886
5,0,0,0,0,212,212,-1.7016182505688886
6,0,0,0,0,212,212,-1.7016182505688886
7,0,0,0,0,212,212,-1.7016182505688886
8,0,0,0,0,212,212,-1.7016182505688886
9,0,0,0,0,212,212,-1.7016182505688886
10,0,0,0,0,212,212,-1.7016182505688886
11,0,0,0,0,212,212,-1.7016182505688886
12,0,0,0,0,212,212,-1.7016182505688886
13,0,0,0,0,212,212,-1.7016182505688886
14,0,0,0,0,212,212,-1.7016182505688886
15,0,0,0,0,212,212,-1.7016182505688886
0,0,0,0,0,212,212,-1.7016182505688886
1,0,0,0,0,212,212,-1.7016182505688886
2,0,0,0,0,212,212,-1.7016182505688886
3,0,0,0,0,212,212,-1.7016182505688886
4,0,0,0,0,212,212,-1.7016182505688886
5,0,0,0,0,212,212,-1.7016182505688886
6,0,0,0,0,212,212,-1.7016182505688886
7,0,0,0,0,212,212,-1.7016182505688886
8,0,0,0,0,212,212,-1.7016182505688886
9,0,0,0,0,212,212,-1.7016182505688886
10,0,0,0,0,212,212,-1.7016182505688886
11,0,0,0,0,212,212,-1.7016182505688886
12,0,0,0,0,212,212,-1.7016182505688886
13,0,0,0,0,212,212,-1.7016182505688886
14,0,0,0,0,212,212,-1.7016182505688886
15,0,0,0,0,212,212,-1.7016182505688886
0,0,0,0,0,212,212,-1.7016182505688886
1,0,0,0,0,212,212,-1.7016182505688886
2,0,0,0,0,212,212,-1.7016182505688886
3,0,0,0,0,211,212,-1.7016182505688886
4,0,0,0,0,212,212,-1.7016182505688886
5,0,0,0,0,212,212,-1.7016182505688886
6,0,0,0,0,212,212,-1.7016182505688886
7,0,0,0,0,212,212,-1.7016182505688886
8,0,0,0,0,212,212,-1.7016182505688886
9,0,0,0,0,212,212,-1.7016182505688886
10,0,0,0,0,212,212,-1.7016182505688886
11,0,0,0,0,212,212,-1.7016182505688886
12,0,0,0,0,212,212,-1.7016182505688886
13,0,0,0,0,212,212,-1.7016182505688886
14,0,0,0,0,212,212,-1.7016182505688886
15,0,0,0,0,212,212,-1.7016182505688886
0,0,0,0,0,212,212,-1.7016182505688886
1,0,0,0,0,212,212,-1.7016182505688886
2,0,0,0,0,212,212,-1.7016182505688886
3,0,0,0,0,212,212,-1.7016182505688886
4,0,0,0,0,212,212,-1.7016182505688886
5,0,0,0,0,212,212,-1.7016182505688886
6,0,0,0,0,212,212,-1.7016182505688886
7,0,0,0,0,211,211,-1.8401073446626408
8,0,0,0,0,211,211,-1.8401073446626408
9,0,0,0,0,212,212,-1.7016182505688886
10,0,0,0,0,212,212,-1.7016182505688886
11,0,0,0,0,212,212,-1.7016182505688886
12,0,0,0,0,212,212,-1.7016182505688886
13,0,0,0,0,212,212,-1.7016182505688886
14,0,0,0,0,212,212,-1.7016182505688886
15,0,0,0,0,212,212,-1.7016182505688886
0,0,0,0,0,212,212,-1.7016182505688886
1,0,0,0,0,212,212,-1.7016182505688886
2,0,0,0,0,212,212,-1.7016182505688886
3,0,0,0,0,212,212,-1.7016182505688886
4,0,0,0,0,212,212,-1.7016182505688886
5,0,0,0,0,211,212,-1.7016182505688886
6,0,0,0,0,212,212,-1.7016182505688886
7,0,0,0,0,212,212,-1.7016182505688886
8,0,0,0,0,212,212,-1.7016182505688886
9,0,0,0,0,212,212,-1.7016182505688886
10,0,0,0,0,211,211,-1.8401073446626408
11,0,0,0,0,211,211,-1.8401073446626408
12,0,0,0,0,211,211,-1.8401073446626408
13,0,0,0,0,212,211,-1.8401073446626408
14,0,0,0,0,211,211,-1.8401073446626408
15,0,0,0,0,211,211,-1.8401073446626408
0,0,0,0,0,211,211,-1.8401073446626408
1,0,0,0,0,211,211,-1.8401073446626408
2,0,0,0,0,212,212,-1.7016182505688886
3,0,0,0,0,212,212,-1.7016182505688886
4,0,0,0,0,212,212,-1.7016182505688886
5,0,0,0,0,211,212,-1.7016182505688886
6,0,0,0,0,212,212,-1.7016182505688886
7,0,0,0,0,212,212,-1.7016182505688886
8,0,0,0,0,212,212,-1.7016182505688886
9,0,0,0,0,211,211,-1.8401073446626408
10,0,0,0,0,211,211,-1.8401073446626408
11,0,0,0,0,212,212,-1.7016182505688886
12,0,0,0,0,212,212,-1.7016182505688886
13,0,0,0,0,212,212,-1.7016182505688886
14,0,0,0,0,211,211,-1.8401073446626408
15,0,0,0,0,211,211,-1.8401073446626408
0,0,0,0,0,211,211,-1.8401073446626408
1,0,0,0,0,211,211,-1.8401073446626408
2,0,0,0,0,212,211,-1.8401073446626408
3,0,0,0,0,211,211,-1.8401073446626408
4,0,0,0,0,211,211,-1.8401073446626408
5,0,0,0,0,211,211,-1.8401073446626408
6,0,0,0,0,212,212,-1.7016182505688886
7,0,0,0,0,212,212,-1.7016182505688886
8,0,0,0,0,212,212,-1.7016182505688886
9,0,0,0,0,212,212,-1.7016182505688886
10,0,0,0,0,212,212,-1.7016182505688886
11,0,0,0,0,212,212,-1.7016182505688886
12,0,0,0,0,212,212,-1.7016182505688886
13,0,0,0,0,211,211,-1.8401073446626408
14,0,0,0,0,211,211,-1.8401073446626408
15,0,0,0,0,211,211,-1.8401073446626408
0,0,0,0,0,211,211,-1.8401073446626408
1,0,0,0,0,211,211,-1.8401073446626408
2,0,0,0,0,211,211,-1.8401073446626408
3,0,0,0,0,211,211,-1.8401073446626408
4,0,0,0,0,211,211,-1.8401073446626408
5,0,0,0,0,211,211,-1.8401073446626408
6,0,0,0,0,212,211,-1.8401073446626408
7,0,0,0,0,211,211,-1.8401073446626408
8,0,0,0,0,211,211,-1.8401073446626408
9,0,0,0,0,211,211,-1.8401073446626408
10,0,0,0,0,212,212,-1.7016182505688886
11,0,0,0,0,212,212,-1.7016182505688886
12,0,0,0,0,211,211,-1.8401073446626408
13,0,0,0,0,211,211,-1.8401073446626408
14,0,0,0,0,212,212,-1.7016182505688886
15,0,0,0,0,212,212,-1.7016182505688886
0,0,0,0,0,211,211,-1.8401073446626408
1,0,0,0,0,211,211,-1.8401073446626408
2,0,0,0,0,211,211,-1.8401073446626408
3,0,0,0,0,211,211,-1.8401073446626408
4,0,0,0,0,211,211,-1.8401073446626408
5,0,0,0,0,211,211,-1.8401073446626408
6,0,0,0,0,211,211,-1.8401073446626408
7,0,0,0,0,211,211,-1.8401073446626408
8,0,0,0,0,212,211,-1.8401073446626408
9,0,0,0,0,211,211,-1.8401073446626408
10,0,0,0,0,211,211,-1.8401073446626408
11,0,0,0,0,211,211,-1.8401073446626408
12,0,0,0,0,211,211,-1.8401073446626408
13,0,0,0,0,211,211,-1.8401073446626408
14,0,0,0,0,212,211,-1.8401073446626408
15,0,0,0,0,211,211,-1.8401073446626408
0,0,0,0,0,211,211,-1.8401073446626408
1,0,0,0,0,211,211,-1.8401073446626408
2,0,0,0,0,211,211,-1.8401073446626408
3,0,0,0,0,212,212,-1.7016182505688886
4,0,0,0,0,212,212,-1.7016182505688886
5,0,0,0,0,212,212,-1.7016182505688886
6,0,0,0,0,211,211,-1.8401073446626408
7,0,0,0,0,211,211,-1.8401073446626408
8,0,0,0,0,211,211,-1.8401073446626408
9,0,0,0,0,211,211,-1.8401073446626408
10,0,0,0,0,211,211,-1.8401073446626408
11,0,0,0,0,211,211,-1.8401073446626408
12,0,0,0,0,211,211,-1.8401073446626408
13,0,0,0,0,211,211,-1.8401073446626408
14,0,0,0,0,211,211,-1.8401073446626408
15,0,0,0,0,211,211,-1.8401073446626408
0,0,0,0,0,211,211,-1.8401073446626408
1,0,0,0,0,211,211,-1.8401073446626408
2,0,0,0,0,211,211,-1.8401073446626408
3,0,0,0,0,211,211,-1.8401073446626408
4,0,0,0,0,211,211,-1.8401073446626408
5,0,0,0,0,211,211,-1.8401073446626408
6,0,0,0,0,211,211,-1.8401073446626408
7,0,0,0,0,211,211,-1.8401073446626408
8,0,0,0,0,211,211,-1.8401073446626408
9,0,0,0,0,211,211,-1.8401073446626408
10,0,0,0,0,211,211,-1.8401073446626408
11,0,0,0,0,211,211,-1.8401073446626408
12,0,0,0,0,211,211,-1.8401073446626408
13,0,0,0,0,211,211,-1.8401073446626408
14,0,0,0,0,211,211,-1.8401073446626408
15,0,0,0,0,211,211,-1.8401073446626408
0,0,0,0,0,211,211,-1.8401073446626408
1,0,0,0,0,211,211,-1.8401073446626408
2,0,0,0,0,211,211,-1.8401073446626408
3,0,0,0,0,211,211,-1.8401073446626408
4,0,0,0,0,211,211,-1.8401073446626408
5,0,0,0,0,211,211,-1.8401073446626408
6,0,0,0,0,211,211,-1.8401073446626408
7,0,0,0,0,211,211,-1.8401073446626408
8,0,0,0,0,211,211,-1.8401073446626408
9,0,0,0,0,211,211,-1.8401073446626408
10,0,0,0,0,211,211,-1.8401073446626408
11,0,0,0,0,211,211,-1.8401073446626408
12,0,0,0,0,211,211,-1.8401073446626408
13,0,0,0,0,211,211,-1.8401073446626408
14,0,0,0,0,211,211,-1.8401073446626408
15,0,0,0,0,211,211,-1.8401073446626408
0,0,0,0,0,211,211,-1.8401073446626408
1,0,0,0,0,211,211,-1.8401073446626408
2,0,0,0,0,211,211,-1.8401073446626408
3,0,0,0,0,211,211,-1.8401073446626408
4,0,0,0,0,211,211,-1.8401073446626408
5,0,0,0,0,211,211,-1.8401073446626408
6,0,0,0,0,211,211,-1.8401073446626408
7,0,0,0,0,211,211,-1.8401073446626408
8,0,0,0,0,211,211,-1.8401073446626408
9,0,0,0,0,211,211,-1.8401073446626408
10,0,0,0,0,211,211,-1.8401073446626408
11,0,0,0,0,211,211,-1.8401073446626408
12,0,0,0,0,211,211,-1.8401073446626408
13,0,0,0,0,211,211,-1.8401073446626408
14,0,0,0,0,211,211,-1.8401073446626408
15,0,0,0,0,211,211,-1.8401073446626408
0,0,0,0,0,211,211,-1.8401073446626408
1,0,0,0,0,211,211,-1.8401073446626408
2,0,0,0,0,211,211,-1.8401073446626408
3,0,0,0,0,211,211,-1.8401073446626408
4,0,0,0,0,211,211,-1.8401073446626408
5,0,0,0,0,211,211,-1.8401073446626408
6,0,0,0,0,211,211,-1.8401073446626408
7,0,0,0,0,211,211,-1.8401073446626408
8,0,0,0,0,211,211,-1.8401073446626408
9,0,0,0,0,211,211,-1.8401073446626408
10,0,0,0,0,211,211,-1.8401073446626408
11,0,0,0,0,211,211,-1.8401073446626408
12,0,0,0,0,211,211,-1.8401073446626408
13,0,0,0,0,211,211,-1.8401073446626408
14,0,0,0,0,211,211,-1.8401073446626408
15,0,0,0,0,211,211,-1.8401073446626408
0,0,0,0,0,211,211,-1.8401073446626408
1,0,0,0,0,211,211,-1.8401073446626408
2,0,0,0,0,211,211,-1.8401073446626408
3,0,0,0,0,211,211,-1.8401073446626408
4,0,0,0,0,211,211,-1.8401073446626408
5,0,0,0,0,211,211,-1.8401073446626408
6,0,0,0,0,211,211,-1.8401073446626408
7,0,0,0,0,211,211,-1.8401073446626408
8,0,0,0,0,211,211,-1.8401073446626408
9,0,0,0,0,211,211,-1.8401073446626408
10,0,0,0,0,211,211,-1.8401073446626408
11,0,0,0,0,211,211,-1.8401073446626408
12,0,0,0,0,211,211,-1.8401073446626408
13,0,0,0,0,211,211,-1.8401073446626408
14,0,0,0,0,211,211,-1.8401073446626408
15,0,0,0,0,211,211,-1.8401073446626408
0,0,0,0,0,211,211,-1.8401073446626408
1,0,0,0,0,211,211,-1.8401073446626408
2,0,0,0,0,211,211,-1.8401073446626408
3,0,0,0,0,211,211,-1.8401073446626408
4,0,0,0,0,211,211,-1.8401073446626408
5,0,0,0,0,211,211,-1.8401073446626408
6,0,0,0,0,211,211,-1.8401073446626408
7,0,0,0,0,211,211,-1.8401073446626408
8,0,0,0,0,211,211,-1.8401073446626408
9,0,0,0,0,211,211,-1.8401073446626408
10,0,0,0,0,211,211,-1.8401073446626408
11,0,0,0,0,211,211,-1.8401073446626408
12,0,0,0,0,211,211,-1.8401073446626408
13,0,0,0,0,211,211,-1.8401073446626408
14,0,0,0,0,211,211,-1.8401073446626408
15,0,0,0,0,211,211,-1.8401073446626408
0,0,0,0,0,211,211,-1.8401073446626408
1,0,0,0,0,211,211,-1.8401073446626408
2,0,0,0,0,211,211,-1.8401073446626408
3,0,0,0,0,211,211,-1.8401073446626408
4,0,0,0,0,211,211,-1.8401073446626408
5,0,0,0,0,211,211,-1.8401073446626408
6,0,0,0,0,211,211,-1.8401073446626408
7,0,0,0,0,211,211,-1.8401073446626408
8,0,0,0,0,211,211,-1.8401073446626408
9,0,0,0,0,211,211,-1.8401073446626408
10,0,0,0,0,211,211,-1.8401073446626408
11,0,0,0,0,211,211,-1.8401073446626408
12,0,0,0,0,211,211,-1.8401073446626408
13,0,0,0,0,211,211,-1.8401073446626408
14,0,0,0,0,211,211,-1.8401073446626408
15,0,0,0,0,211,211,-1.8401073446626408
0,0,0,0,0,211,211,-1.8401073446626408
1,0,0,0,0,211,211,-1.8401073446626408
2,0,0,0,0,211,211,-1.8401073446626408
3,0,0,0,0,211,211,-1.8401073446626408
4,0,0,0,0,211,211,-1.8401073446626408
5,0,0,0,0,211,211,-1.8401073446626408
6,0,0,0,0,211,211,-1.8401073446626408
7,0,0,0,0,211,211,-1.8401073446626408
8,0,0,0,0,211,211,-1.8401073446626408
9,0,0,0,0,211,211,-1.8401073446626408
10,0,0,0,0,211,211,-1.8401073446626408
11,0,0,0,0,211,211,-1.8401073446626408
12,0,0,0,0,211,211,-1.8401073446626408
13,0,0,0,0,211,211,-1.8401073446626408
14,0,0,0,0,211,211,-1.8401073446626408
15,0,0,0,0,211,211,-1.8401073446626408
0,0,0,0,0,211,211,-1.8401073446626408
1,0,0,0,0,211,211,-1.8401073446626408
2,0,0,0,0,211,211,-1.8401073446626408
3,0,0,0,0,211,211,-1.8401073446626408
4,0,0,0,0,211,211,-1.8401073446626408
5,0,0,0,0,211,211,-1.8401073446626408
6,0,0,0,0,211,211,-1.8401073446626408
7,0,0,0,0,211,211,-1.8401073446626408
8,0,0,0,0,211,211,-1.8401073446626408
9,0,0,0,0,211,211,-1.8401073446626408
10,0,0,0,0,211,211,-1.8401073446626408
11,0,0,0,0,211,211,-1.8401073446626408
12,0,0,0,0,211,211,-1.8401073446626408
13,0,0,0,0,211,211,-1.8401073446626408
14,0,0,0,0,211,211,-1.8401073446626408
15,0,0,0,0,211,211,-1.8401073446626408
0,0,0,0,0,211,211,-1.8401073446626408
1,0,0,0,0,211,211,-1.8401073446626408
2,0,0,0,0,211,211,-1.8401073446626408
3,0,0,0,0,211,211,-1.8401073446626408
4,0,0,0,0,211,211,-1.8401073446626408
5,0,0,0,0,211,211,-1.8401073446626408
6,0,0,0,0,211,211,-1.8401073446626408
7,0,0,0,0,211,211,-1.8401073446626408
8,0,0,0,0,211,211,-1.8401073446626408
9,0,0,0,0,211,211,-1.8401073446626408
10,0,0,0,0,211,211,-1.8401073446626408
11,0,0,0,0,211,211,-1.8401073446626408
12,0,0,0,0,211,211,-1.8401073446626408
13,0,0,0,0,211,211,-1.8401073446626408
14,0,0,0,0,211,211,-1.8401073446626408
15,0,0,0,0,211,211,-1.8401073446626408
0,0,0,0,0,211,211,-1.8401073446626408
1,0,0,0,0,211,211,-1.8401073446626408
2,0,0,0,0,211,211,-1.8401073446626408
3,0,0,0,0,211,211,-1.8401073446626408
4,0,0,0,0,211,211,-1.8401073446626408
5,0,0,0,0,211,211,-1.8401073446626408
6,0,0,0,0,211,211,-1.8401073446626408
7,0,0,0,0,211,211,-1.8401073446626408
8,0,0,0,0,211,211,-1.8401073446626408
9,0,0,0,0,211,211,-1.8401073446626408
10,0,0,0,0,211,211,-1.8401073446626408
11,0,0,0,0,211,211,-1.8401073446626408
12,0,0,0,0,211,211,-1.8401073446626408
13,0,0,0,0,211,211,-1.8401073446626408
14,0,0,0,0,211,211,-1.8401073446626408
15,0,0,0,0,211,211,-1.8401073446626408
0,0,0,0,0,211,211,-1.8401073446626408
1,0,0,0,0,211,211,-1.8401073446626408
2,0,0,0,0,211,211,-1.8401073446626408
3,0,0,0,0,211,211,-1.8401073446626408
4,0,0,0,0,211,211,-1.8401073446626408
5,0,0,0,0,211,211,-1.8401073446626408
6,0,0,0,0,211,211,-1.8401073446626408
7,0,0,0,0,211,211,-1.8401073446626408
8,0,0,0,0,211,211,-1.8401073446626408
9,0,0,0,0,211,211,-1.8401073446626408
10,0,0,0,0,211,211,-1.8401073446626408
11,0,0,0,0,211,211,-1.8401073446626408
12,0,0,0,0,211,211,-1.8401073446626408
13,0,0,0,0,211,211,-1.8401073446626408
14,0,0,0,0,211,211,-1.8401073446626408
15,0,0,0,0,211,211,-1.8401073446626408
0,0,0,0,0,211,211,-1.8401073446626408
1,0,0,0,0,211,211,-1.8401073446626408
2,0,0,0,0,211,211,-1.8401073446626408
3,0,0,0,0,211,211,-1.8401073446626408
4,0,0,0,0,211,211,-1.8401073446626408
5,0,0,0,0,211,211,-1.8401073446626408
6,0,0,0,0,211,211,-1.8401073446626408
7,0,0,0,0,211,211,-1.8401073446626408
8,0,0,0,0,211,211,-1.8401073446626408
9,0,0,0,0,211,211,-1.8401073446626408
10,0,0,0,0,211,211,-1.8401073446626408
11,0,0,0,0,211,211,-1.8401073446626408
12,0,0,0,0,211,211,-1.8401073446626408
13,0,0,0,0,211,211,-1.8401073446626408
14,0,0,0,0,211,211,-1.8401073446626408
15,0,0,0,0,211,211,-1.8401073446626408
0,0,0,0,0,211,211,-1.8401073446626408
1,0,0,0,0,211,211,-1.8401073446626408
2,0,0,0,0,211,211,-1.8401073446626408
3,0,0,0,0,211,211,-1.8401073446626408
4,0,0,0,0,211,211,-1.8401073446626408
5,0,0,0,0,211,211,-1.8401073446626408
6,0,0,0,0,211,211,-1.8401073446626408
7,0,0,0,0,211,211,-1.8401073446626408
8,0,0,0,0,211,211,-1.8401073446626408
9,0,0,0,0,211,211,-1.8401073446626408
10,0,0,0,0,211,211,-1.8401073446626408
11,0,0,0,0,211,211,-1.8401073446626408
12,0,0,0,0,211,211,-1.8401073446626408
13,0,0,0,0,211,211,-1.8401073446626408
14,0,0,0,0,211,211,-1.8401073446626408
15,0,0,0,0,211,211,-1.8401073446626408
0,0,0,0,0,211,211,-1.8401073446626408
1,0,0,0,0,211,211,-1.8401073446626408
2,0,0,0,0,211,211,-1.8401073446626408
3,0,0,0,0,211,211,-1.8401073446626408
4,0,0,0,0,211,211,-1.8401073446626408
5,0,0,0,0,211,211,-1.8401073446626408
6,0,0,0,0,211,211,-1.8401073446626408
7,0,0,0,0,211,211,-1.8401073446626408
8,0,0,0,0,211,211,-1.8401073446626408
9,0,0,0,0,211,211,-1.8401073446626408
10,0,0,0,0,211,211,-1.8401073446626408
11,0,0,0,0,211,211,-1.8401073446626408
12,0,0,0,0,211,211,-1.8401073446626408
13,0,0,0,0,211,211,-1.8401073446626408
14,0,0,0,0,211,211,-1.8401073446626408
15,0,0,0,0,211,211,-1.8401073446626408
0,0,0,0,0,211,211,-1.8401073446626408
1,0,0,0,0,211,211,-1.8401073446626408
2,0,0,0,0,211,211,-1.8401073446626408
3,0,0,0,0,211,211,-1.8401073446626408
4,0,0,0,0,211,211,-1.8401073446626408
5,0,0,0,0,211,211,-1.8401073446626408
6,0,0,0,0,211,211,-1.8401073446626408
7,0,0,0,0,211,211,-1.8401073446626408
8,0,0,0,0,211,211,-1.8401073446626408
9,0,0,0,0,211,211,-1.8401073446626408
10,0,0,0,0,211,211,-1.8401073446626408
11,0,0,0,0,211,211,-1.8401073446626408
12,0,0,0,0,211,211,-1.8401073446626408
13,0,0,0,0,211,211,-1.8401073446626408
14,0,0,0,0,211,211,-1.8401073446626408
15,0,0,0,0,211,211,-1.8401073446626408
0,0,0,0,0,211,211,-1.8401073446626408
1,0,0,0,0,211,211,-1.8401073446626408
2,0,0,0,0,211,211,-1.8401073446626408
3,0,0,0,0,211,211,-1.8401073446626408
4,0,0,0,0,211,211,-1.8401073446626408
5,0,0,0,0,211,211,-1.8401073446626408
6,0,0,0,0,211,211,-1.8401073446626408
7,0,0,0,0,211,211,-1.8401073446626408
8,0,0,0,0,211,211,-1.8401073446626408
9,0,0,0,0,211,211,-1.8401073446626408
10,0,0,0,0,211,211,-1.8401073446626408
11,0,0,0,0,211,211,-1.8401073446626408
12,0,0,0,0,211,211,-1.8401073446626408
13,0,0,0,0,211,211,-1.8401073446626408
14,0,0,0,0,211,211,-1.8401073446626408
15,0,0,0,0,211,211,-1.8401073446626408
0,0,0,0,0,211,211,-1.8401073446626408
1,0,0,0,0,211,211,-1.8401073446626408
2,0,0,0,0,211,211,-1.8401073446626408
3,0,0,0,0,211,211,-1.8401073446626408
4,0,0,0,0,211,211,-1.8401073446626408
5,0,0,0,0,211,211,-1.8401073446626408
6,0,0,0,0,211,211,-1.8401073446626408
7,0,0,0,0,211,211,-1.8401073446626408
8,0,0,0,0,211,211,-1.8401073446626408
9,0,0,0,0,211,211,-1.8401073446626408
10,0,0,0,0,211,211,-1.8401073446626408
11,0,0,0,0,211,211,-1.8401073446626408
12,0,0,0,0,211,211,-1.8401073446626408
13,0,0,0,0,211,211,-1.8401073446626408
14,0,0,0,0,211,211,-1.8401073446626408
15,0,0,0,0,211,211,-1.8401073446626408
0,0,0,0,0,211,211,-1.8401073446626408
1,0,0,0,0,211,211,-1.8401073446626408
2,0,0,0,0,211,211,-1.8401073446626408
3,0,0,0,0,211,211,-1.8401073446626408
4,0,0,0,0,211,211,-1.8401073446626408
5,0,0,0,0,211,211,-1.8401073446626408
6,0,0,0,0,211,211,-1.8401073446626408
7,0,0,0,0,211,211,-1.8401073446626408
8,0,0,0,0,211,211,-1.8401073446626408
9,0,0,0,0,211,211,-1.8401073446626408
10,0,0,0,0,211,211,-1.8401073446626408
11,0,0,0,0,211,211,-1.8401073446626408
12,0,0,0,0,211,211,-1.8401073446626408
13,0,0,0,0,211,211,-1.8401073446626408
14,0,0,0,0,211,211,-1.8401073446626408
15,0,0,0,0,211,211,-1.8401073446626408
0,0,0,0,0,211,211,-1.8401073446626408
1,0,0,0,0,211,211,-1.8401073446626408
2,0,0,0,0,211,211,-1.8401073446626408
3,0,0,0,0,211,211,-1.8401073446626408
4,0,0,0,0,211,211,-1.8401073446626408
5,0,0,0,0,211,211,-1.8401073446626408
6,0,0,0,0,211,211,-1.8401073446626408
7,0,0,0,0,211,211,-1.8401073446626408
8,0,0,0,0,211,211,-1.8401073446626408
9,0,0,0,0,211,211,-1.8401073446626408
10,0,0,0,0,211,211,-1.8401073446626408
11,0,0,0,0,211,211,-1.8401073446626408
12,0,0,0,0,211,211,-1.8401073446626408
13,0,0,0,0,211,211,-1.8401073446626408
14,0,0,0,0,211,211,-1.8401073446626408
15,0,0,0,0,211,211,-1.8401073446626408
0,0,0,0,0,211,211,-1.8401073446626408
1,0,0,0,0,211,211,-1.8401073446626408
2,0,0,0,0,211,211,-1.8401073446626408
3,0,0,0,0,211,211,-1.8401073446626408
4,0,0,0,0,211,211,-1.8401073446626408
5,0,0,0,0,211,211,-1.8401073446626408
6,0,0,0,0,211,211,-1.8401073446626408
